123.0226 	EXP 	symbol: autoDraw = False
123.0226 	EXP 	key: size = array([794, 173])
123.0226 	EXP 	key: image = 'images/key.JPG'
123.0226 	EXP 	symbol: size = array([101, 106])
123.0226 	EXP 	symbol: image = '6.jpg'
123.0226 	EXP 	key: autoDraw = True
123.0226 	EXP 	symbol: autoDraw = True
125.7410 	EXP 	New trial (rep=0, index=39): OrderedDict([('imgpath', '8.jpg'), ('corrans', ['2'])])
125.7511 	DATA 	Keypress: 3
125.7661 	EXP 	key: autoDraw = False
125.7661 	EXP 	symbol: autoDraw = False
125.7661 	EXP 	key: size = array([794, 173])
125.7661 	EXP 	key: image = 'images/key.JPG'
125.7661 	EXP 	symbol: size = array([105, 109])
125.7661 	EXP 	symbol: image = '8.jpg'
125.7661 	EXP 	key: autoDraw = True
125.7661 	EXP 	symbol: autoDraw = True
127.2842 	DATA 	Keypress: 2
127.3088 	EXP 	New trial (rep=0, index=40): OrderedDict([('imgpath', '7.jpg'), ('corrans', ['1'])])
127.3334 	EXP 	key: autoDraw = False
127.3334 	EXP 	symbol: autoDraw = False
127.3334 	EXP 	key: size = array([794, 173])
127.3334 	EXP 	key: image = 'images/key.JPG'
127.3334 	EXP 	symbol: size = array([113, 110])
127.3334 	EXP 	symbol: image = '7.jpg'
127.3334 	EXP 	key: autoDraw = True
127.3334 	EXP 	symbol: autoDraw = True
128.4220 	EXP 	New trial (rep=0, index=41): OrderedDict([('imgpath', '9.jpg'), ('corrans', ['3'])])
128.4390 	DATA 	Keypress: 1
128.4545 	EXP 	key: autoDraw = False
128.4545 	EXP 	symbol: autoDraw = False
128.4545 	EXP 	key: size = array([794, 173])
128.4545 	EXP 	key: image = 'images/key.JPG'
128.4545 	EXP 	symbol: size = array([109,  93])
128.4545 	EXP 	symbol: image = '9.jpg'
128.4545 	EXP 	key: autoDraw = True
128.4545 	EXP 	symbol: autoDraw = True
129.3988 	EXP 	New trial (rep=0, index=42): OrderedDict([('imgpath', '5.jpg'), ('corrans', ['2'])])
129.4159 	DATA 	Keypress: 3
129.4312 	EXP 	key: autoDraw = False
129.4312 	EXP 	symbol: autoDraw = False
129.4312 	EXP 	key: size = array([794, 173])
129.4312 	EXP 	key: image = 'images/key.JPG'
129.4312 	EXP 	symbol: size = array([107, 110])
129.4312 	EXP 	symbol: image = '5.jpg'
129.4312 	EXP 	key: autoDraw = True
129.4312 	EXP 	symbol: autoDraw = True
130.6000 	EXP 	New trial (rep=0, index=43): OrderedDict([('imgpath', '3.jpg'), ('corrans', ['3'])])
130.6104 	DATA 	Keypress: 2
130.6282 	EXP 	key: autoDraw = False
130.6282 	EXP 	symbol: autoDraw = False
130.6282 	EXP 	key: size = array([794, 173])
130.6282 	EXP 	key: image = 'images/key.JPG'
130.6282 	EXP 	symbol: size = array([114, 105])
130.6282 	EXP 	symbol: image = '3.jpg'
130.6282 	EXP 	key: autoDraw = True
130.6282 	EXP 	symbol: autoDraw = True
132.2438 	EXP 	New trial (rep=0, index=44): OrderedDict([('imgpath', '1.jpg'), ('corrans', ['1'])])
132.2564 	DATA 	Keypress: 3
132.2702 	EXP 	key: autoDraw = False
132.2702 	EXP 	symbol: autoDraw = False
132.2702 	EXP 	key: size = array([794, 173])
132.2702 	EXP 	key: image = 'images/key.JPG'
132.2702 	EXP 	symbol: size = array([111, 111])
132.2702 	EXP 	symbol: image = '1.jpg'
132.2702 	EXP 	key: autoDraw = True
132.2702 	EXP 	symbol: autoDraw = True
133.3200 	EXP 	New trial (rep=0, index=45): OrderedDict([('imgpath', '7.jpg'), ('corrans', ['1'])])
133.3303 	DATA 	Keypress: 1
133.3474 	EXP 	key: autoDraw = False
133.3474 	EXP 	symbol: autoDraw = False
133.3474 	EXP 	key: size = array([794, 173])
133.3474 	EXP 	key: image = 'images/key.JPG'
133.3474 	EXP 	symbol: size = array([113, 110])
133.3474 	EXP 	symbol: image = '7.jpg'
133.3474 	EXP 	key: autoDraw = True
133.3474 	EXP 	symbol: autoDraw = True
135.5772 	EXP 	New trial (rep=0, index=46): OrderedDict([('imgpath', '5.jpg'), ('corrans', ['2'])])
135.5898 	DATA 	Keypress: 1
135.6047 	EXP 	key: autoDraw = False
135.6047 	EXP 	symbol: autoDraw = False
135.6047 	EXP 	key: size = array([794, 173])
135.6047 	EXP 	key: image = 'images/key.JPG'
135.6047 	EXP 	symbol: size = array([107, 110])
135.6047 	EXP 	symbol: image = '5.jpg'
135.6047 	EXP 	key: autoDraw = True
135.6047 	EXP 	symbol: autoDraw = True
136.7508 	EXP 	New trial (rep=0, index=47): OrderedDict([('imgpath', '4.jpg'), ('corrans', ['1'])])
136.7620 	DATA 	Keypress: 2
136.7770 	EXP 	key: autoDraw = False
136.7770 	EXP 	symbol: autoDraw = False
136.7770 	EXP 	key: size = array([794, 173])
136.7770 	EXP 	key: image = 'images/key.JPG'
136.7770 	EXP 	symbol: size = array([111, 108])
136.7770 	EXP 	symbol: image = '4.jpg'
136.7770 	EXP 	key: autoDraw = True
136.7770 	EXP 	symbol: autoDraw = True
138.0256 	EXP 	New trial (rep=0, index=48): OrderedDict([('imgpath', '8.jpg'), ('corrans', ['2'])])
138.0364 	DATA 	Keypress: 1
138.0498 	EXP 	key: autoDraw = False
138.0498 	EXP 	symbol: autoDraw = False
138.0498 	EXP 	key: size = array([794, 173])
138.0498 	EXP 	key: image = 'images/key.JPG'
138.0498 	EXP 	symbol: size = array([105, 109])
138.0498 	EXP 	symbol: image = '8.jpg'
138.0498 	EXP 	key: autoDraw = True
138.0498 	EXP 	symbol: autoDraw = True
139.7427 	EXP 	New trial (rep=0, index=49): OrderedDict([('imgpath', '6.jpg'), ('corrans', ['3'])])
139.7576 	DATA 	Keypress: 2
139.7736 	EXP 	key: autoDraw = False
139.7736 	EXP 	symbol: autoDraw = False
139.7736 	EXP 	key: size = array([794, 173])
139.7736 	EXP 	key: image = 'images/key.JPG'
139.7736 	EXP 	symbol: size = array([101, 106])
139.7736 	EXP 	symbol: image = '6.jpg'
139.7736 	EXP 	key: autoDraw = True
139.7736 	EXP 	symbol: autoDraw = True
141.4345 	DATA 	Keypress: 3
141.4575 	EXP 	New trial (rep=0, index=50): OrderedDict([('imgpath', '1.jpg'), ('corrans', ['1'])])
141.4871 	EXP 	key: autoDraw = False
141.4871 	EXP 	symbol: autoDraw = False
141.4871 	EXP 	key: size = array([794, 173])
141.4871 	EXP 	key: image = 'images/key.JPG'
141.4871 	EXP 	symbol: size = array([111, 111])
141.4871 	EXP 	symbol: image = '1.jpg'
141.4871 	EXP 	key: autoDraw = True
141.4871 	EXP 	symbol: autoDraw = True
142.3338 	EXP 	New trial (rep=0, index=51): OrderedDict([('imgpath', '5.jpg'), ('corrans', ['2'])])
142.3439 	DATA 	Keypress: 1
142.3592 	EXP 	key: autoDraw = False
142.3592 	EXP 	symbol: autoDraw = False
142.3592 	EXP 	key: size = array([794, 173])
142.3592 	EXP 	key: image = 'images/key.JPG'
142.3592 	EXP 	symbol: size = array([107, 110])
142.3592 	EXP 	symbol: image = '5.jpg'
142.3592 	EXP 	key: autoDraw = True
142.3592 	EXP 	symbol: autoDraw = True
143.6114 	EXP 	New trial (rep=0, index=52): OrderedDict([('imgpath', '8.jpg'), ('corrans', ['2'])])
143.6237 	DATA 	Keypress: 2
143.6384 	EXP 	key: autoDraw = False
143.6384 	EXP 	symbol: autoDraw = False
143.6384 	EXP 	key: size = array([794, 173])
143.6384 	EXP 	key: image = 'images/key.JPG'
143.6384 	EXP 	symbol: size = array([105, 109])
143.6384 	EXP 	symbol: image = '8.jpg'
143.6384 	EXP 	key: autoDraw = True
143.6384 	EXP 	symbol: autoDraw = True
144.7989 	EXP 	New trial (rep=0, index=53): OrderedDict([('imgpath', '5.jpg'), ('corrans', ['2'])])
144.8149 	DATA 	Keypress: 3
144.8301 	EXP 	key: autoDraw = False
144.8301 	EXP 	symbol: autoDraw = False
144.8301 	EXP 	key: size = array([794, 173])
144.8301 	EXP 	key: image = 'images/key.JPG'
144.8301 	EXP 	symbol: size = array([107, 110])
144.8301 	EXP 	symbol: image = '5.jpg'
144.8301 	EXP 	key: autoDraw = True
144.8301 	EXP 	symbol: autoDraw = True
145.8081 	EXP 	New trial (rep=0, index=54): OrderedDict([('imgpath', '1.jpg'), ('corrans', ['1'])])
145.8178 	DATA 	Keypress: 2
145.8332 	EXP 	key: autoDraw = False
145.8332 	EXP 	symbol: autoDraw = False
145.8332 	EXP 	key: size = array([794, 173])
145.8332 	EXP 	key: image = 'images/key.JPG'
145.8332 	EXP 	symbol: size = array([111, 111])
145.8332 	EXP 	symbol: image = '1.jpg'
145.8332 	EXP 	key: autoDraw = True
145.8332 	EXP 	symbol: autoDraw = True
146.7938 	DATA 	Keypress: 1
146.8161 	EXP 	New trial (rep=0, index=55): OrderedDict([('imgpath', '8.jpg'), ('corrans', ['2'])])
146.8443 	EXP 	key: autoDraw = False
146.8443 	EXP 	symbol: autoDraw = False
146.8443 	EXP 	key: size = array([794, 173])
146.8443 	EXP 	key: image = 'images/key.JPG'
146.8443 	EXP 	symbol: size = array([105, 109])
146.8443 	EXP 	symbol: image = '8.jpg'
146.8443 	EXP 	key: autoDraw = True
146.8443 	EXP 	symbol: autoDraw = True
148.0248 	DATA 	Keypress: 2
148.0440 	EXP 	New trial (rep=0, index=56): OrderedDict([('imgpath', '1.jpg'), ('corrans', ['1'])])
148.0690 	EXP 	key: autoDraw = False
148.0690 	EXP 	symbol: autoDraw = False
148.0690 	EXP 	key: size = array([794, 173])
148.0690 	EXP 	key: image = 'images/key.JPG'
148.0690 	EXP 	symbol: size = array([111, 111])
148.0690 	EXP 	symbol: image = '1.jpg'
148.0690 	EXP 	key: autoDraw = True
148.0690 	EXP 	symbol: autoDraw = True
148.7859 	EXP 	New trial (rep=0, index=57): OrderedDict([('imgpath', '3.jpg'), ('corrans', ['3'])])
148.8004 	DATA 	Keypress: 1
148.8148 	EXP 	key: autoDraw = False
148.8148 	EXP 	symbol: autoDraw = False
148.8148 	EXP 	key: size = array([794, 173])
148.8148 	EXP 	key: image = 'images/key.JPG'
148.8148 	EXP 	symbol: size = array([114, 105])
148.8148 	EXP 	symbol: image = '3.jpg'
148.8148 	EXP 	key: autoDraw = True
148.8148 	EXP 	symbol: autoDraw = True
149.8487 	EXP 	New trial (rep=0, index=58): OrderedDict([('imgpath', '8.jpg'), ('corrans', ['2'])])
149.8600 	DATA 	Keypress: 3
149.8744 	EXP 	key: autoDraw = False
149.8744 	EXP 	symbol: autoDraw = False
149.8744 	EXP 	key: size = array([794, 173])
149.8744 	EXP 	key: image = 'images/key.JPG'
149.8744 	EXP 	symbol: size = array([105, 109])
149.8744 	EXP 	symbol: image = '8.jpg'
149.8744 	EXP 	key: autoDraw = True
149.8744 	EXP 	symbol: autoDraw = True
150.9300 	EXP 	New trial (rep=0, index=59): OrderedDict([('imgpath', '4.jpg'), ('corrans', ['1'])])
150.9407 	DATA 	Keypress: 2
150.9546 	EXP 	key: autoDraw = False
150.9546 	EXP 	symbol: autoDraw = False
150.9546 	EXP 	key: size = array([794, 173])
150.9546 	EXP 	key: image = 'images/key.JPG'
150.9546 	EXP 	symbol: size = array([111, 108])
150.9546 	EXP 	symbol: image = '4.jpg'
150.9546 	EXP 	key: autoDraw = True
150.9546 	EXP 	symbol: autoDraw = True
152.7595 	EXP 	New trial (rep=0, index=60): OrderedDict([('imgpath', '5.jpg'), ('corrans', ['2'])])
152.7736 	DATA 	Keypress: 1
152.7890 	EXP 	key: autoDraw = False
152.7890 	EXP 	symbol: autoDraw = False
152.7890 	EXP 	key: size = array([794, 173])
152.7890 	EXP 	key: image = 'images/key.JPG'
152.7890 	EXP 	symbol: size = array([107, 110])
152.7890 	EXP 	symbol: image = '5.jpg'
152.7890 	EXP 	key: autoDraw = True
152.7890 	EXP 	symbol: autoDraw = True
153.6007 	EXP 	New trial (rep=0, index=61): OrderedDict([('imgpath', '9.jpg'), ('corrans', ['3'])])
153.6143 	DATA 	Keypress: 2
153.6278 	EXP 	key: autoDraw = False
153.6278 	EXP 	symbol: autoDraw = False
153.6278 	EXP 	key: size = array([794, 173])
153.6278 	EXP 	key: image = 'images/key.JPG'
153.6278 	EXP 	symbol: size = array([109,  93])
153.6278 	EXP 	symbol: image = '9.jpg'
153.6278 	EXP 	key: autoDraw = True
153.6278 	EXP 	symbol: autoDraw = True
154.3786 	EXP 	New trial (rep=0, index=62): OrderedDict([('imgpath', '7.jpg'), ('corrans', ['1'])])
154.3942 	DATA 	Keypress: 3
154.4095 	EXP 	key: autoDraw = False
154.4095 	EXP 	symbol: autoDraw = False
154.4095 	EXP 	key: size = array([794, 173])
154.4095 	EXP 	key: image = 'images/key.JPG'
154.4095 	EXP 	symbol: size = array([113, 110])
154.4095 	EXP 	symbol: image = '7.jpg'
154.4095 	EXP 	key: autoDraw = True
154.4095 	EXP 	symbol: autoDraw = True
155.3367 	EXP 	New trial (rep=0, index=63): OrderedDict([('imgpath', '8.jpg'), ('corrans', ['2'])])
155.3485 	DATA 	Keypress: 1
155.3627 	EXP 	key: autoDraw = False
155.3627 	EXP 	symbol: autoDraw = False
155.3627 	EXP 	key: size = array([794, 173])
155.3627 	EXP 	key: image = 'images/key.JPG'
155.3627 	EXP 	symbol: size = array([105, 109])
155.3627 	EXP 	symbol: image = '8.jpg'
155.3627 	EXP 	key: autoDraw = True
155.3627 	EXP 	symbol: autoDraw = True
156.2578 	DATA 	Keypress: 2
156.2776 	EXP 	New trial (rep=0, index=64): OrderedDict([('imgpath', '4.jpg'), ('corrans', ['1'])])
156.3040 	EXP 	key: autoDraw = False
156.3040 	EXP 	symbol: autoDraw = False
156.3040 	EXP 	key: size = array([794, 173])
156.3040 	EXP 	key: image = 'images/key.JPG'
156.3040 	EXP 	symbol: size = array([111, 108])
156.3040 	EXP 	symbol: image = '4.jpg'
156.3040 	EXP 	key: autoDraw = True
156.3040 	EXP 	symbol: autoDraw = True
157.6876 	EXP 	New trial (rep=0, index=65): OrderedDict([('imgpath', '7.jpg'), ('corrans', ['1'])])
157.6997 	DATA 	Keypress: 1
157.7147 	EXP 	key: autoDraw = False
157.7147 	EXP 	symbol: autoDraw = False
157.7147 	EXP 	key: size = array([794, 173])
157.7147 	EXP 	key: image = 'images/key.JPG'
157.7147 	EXP 	symbol: size = array([113, 110])
157.7147 	EXP 	symbol: image = '7.jpg'
157.7147 	EXP 	key: autoDraw = True
157.7147 	EXP 	symbol: autoDraw = True
158.8313 	DATA 	Keypress: 1
158.8532 	EXP 	New trial (rep=0, index=66): OrderedDict([('imgpath', '1.jpg'), ('corrans', ['1'])])
158.8792 	EXP 	key: autoDraw = False
158.8792 	EXP 	symbol: autoDraw = False
158.8792 	EXP 	key: size = array([794, 173])
158.8792 	EXP 	key: image = 'images/key.JPG'
158.8792 	EXP 	symbol: size = array([111, 111])
158.8792 	EXP 	symbol: image = '1.jpg'
158.8792 	EXP 	key: autoDraw = True
158.8792 	EXP 	symbol: autoDraw = True
159.6031 	EXP 	New trial (rep=0, index=67): OrderedDict([('imgpath', '4.jpg'), ('corrans', ['1'])])
159.6153 	DATA 	Keypress: 1
159.6282 	EXP 	key: autoDraw = False
159.6282 	EXP 	symbol: autoDraw = False
159.6282 	EXP 	key: size = array([794, 173])
159.6282 	EXP 	key: image = 'images/key.JPG'
159.6282 	EXP 	symbol: size = array([111, 108])
159.6282 	EXP 	symbol: image = '4.jpg'
159.6282 	EXP 	key: autoDraw = True
159.6282 	EXP 	symbol: autoDraw = True
160.6637 	EXP 	New trial (rep=0, index=68): OrderedDict([('imgpath', '1.jpg'), ('corrans', ['1'])])
160.6775 	DATA 	Keypress: 1
160.6922 	EXP 	key: autoDraw = False
160.6922 	EXP 	symbol: autoDraw = False
160.6922 	EXP 	key: size = array([794, 173])
160.6922 	EXP 	key: image = 'images/key.JPG'
160.6922 	EXP 	symbol: size = array([111, 111])
160.6922 	EXP 	symbol: image = '1.jpg'
160.6922 	EXP 	key: autoDraw = True
160.6922 	EXP 	symbol: autoDraw = True
161.4643 	EXP 	New trial (rep=0, index=69): OrderedDict([('imgpath', '4.jpg'), ('corrans', ['1'])])
161.4785 	DATA 	Keypress: 1
161.4950 	EXP 	key: autoDraw = False
161.4950 	EXP 	symbol: autoDraw = False
161.4950 	EXP 	key: size = array([794, 173])
161.4950 	EXP 	key: image = 'images/key.JPG'
161.4950 	EXP 	symbol: size = array([111, 108])
161.4950 	EXP 	symbol: image = '4.jpg'
161.4950 	EXP 	key: autoDraw = True
161.4950 	EXP 	symbol: autoDraw = True
162.2746 	EXP 	key: autoDraw = False
162.2746 	EXP 	symbol: autoDraw = False
162.2746 	EXP 	text: autoDraw = True
162.2777 	DATA 	Keypress: 1
165.2757 	EXP 	text: autoDraw = False
165.5453 	EXP 	window1: mouseVisible = True
